IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover
1153_CE1	1153		CE1	59	22	méchant	ADJ	méchante	méchante	22	1	01-Normé	01-Normé	f	s	_
1153_CE1	1153		CE1	59	30	secret	ADJ	secret	secret	30	1	01-Normé	01-Normé	m	s	_
1826_CE1	1826		CE1	105	13	noir	ADJ	noir	noir	13	1	01-Normé	01-Normé	m	s	_
1826_CE1	1826		CE1	105	21	coco	ADJ	Coco	Coco	21	1	01-Normé	01-Normé	_	s	_
1826_CE1	1826		CE1	105	85	content	ADJ	contente	contente	85	1	01-Normé	01-Normé	f	s	_
1960_CE1	1960		CE1	181	7	petit	ADJ	petit	petis	7	1	02-Phono	01-Normé	m	s	_
1960_CE1	1960		CE1	181	42	félin	ADJ	félins	félins	40	1	01-Normé	01-Normé	m	p	_
1960_CE1	1960		CE1	181	143	félin	ADJ	félin	folin	138	1	04-ApproxGraphique	01-Normé	m	s	_
1960_CE1	1960		CE1	181	165	bon	ADJ	bon	leont	159	1	05-ApproxPhono	01-Normé	m	s	_
1960_CE1	1960		CE1	181	182	fin	ADJ	Fins	fins	176	1	01-Normé	01-Normé	m	p	_
1128_CE1	1128		CE1	84	39	malin	ADJ	malins	malin	38	1	02-Phono	01-Normé	m	p	_
1128_CE1	1128		CE1	84	55	vrai	ADJ	vrai	vrais	54	1	02-Phono	01-Normé	m	s	_
3040_CE1	3040		CE1	104	52	fort	ADJ	fort	fort	50	1	01-Normé	01-Normé	m	s	_
2002_CE1	2002		CE1	146	127	prêt	ADJ	prêt	prés	126	1	03-Archi	01-Normé	m	s	_
2002_CE1	2002		CE1	146	140	bon	ADJ	bon	bon	139	1	01-Normé	01-Normé	m	s	_
1847_CE1	1847		CE1	119	18	rond	ADJ	rond	ron	18	1	02-Phono	01-Normé	m	s	_
1847_CE1	1847		CE1	119	63	content	ADJ	content	content	61	1	01-Normé	01-Normé	m	s	_
1363_CE1	1363		CE1	19	9	petit	ADJ	petit	pitirobo	9	1	04-ApproxGraphique	03-HypoSeg	m	s	_
1363_CE1	1363		CE1	19	15	beau	ADJ	beau	sitobo	13	2	03-Archi	03-HypoSeg	m	s	_
2037_CE1	2037		CE1	69	7	méchant	ADJ	méchante	mechante	7	1	04-ApproxGraphique	01-Normé	f	s	_
2037_CE1	2037		CE1	69	53	forain	ADJ	foraine	forene	48	1	04-ApproxGraphique	01-Normé	f	s	_
2037_CE1	2037		CE1	69	58	bon	ADJ	bonne	trobone	52	2	04-ApproxGraphique	03-HypoSeg	f	s	_
1515_CE1	1515		CE1	105	63	beau	ADJ	belle	belle	63	1	01-Normé	01-Normé	f	s	_
568_CE1	568		CE1	133	31	grand	ADJ	grand	grand	31	1	01-Normé	01-Normé	m	s	_
568_CE1	568		CE1	133	47	petit	ADJ	petit	petit	47	1	01-Normé	01-Normé	m	s	_
568_CE1	568		CE1	133	59	petit	ADJ	petit	petit	59	1	01-Normé	01-Normé	m	s	_
568_CE1	568		CE1	133	107	gauche	ADJ	gauche	gauche	107	1	01-Normé	01-Normé	_	s	_
3018_CE1	3018		CE1	82	9	méchant	ADJ	méchante	maichant	9	1	04-ApproxGraphique	01-Normé	f	s	_
3049_CE1	3049		CE1	52	27	plein	ADJ	plein	plain	28	1	02-Phono	01-Normé	m	s	_
3049_CE1	3049		CE1	52	37	fort	ADJ	fort	for	38	1	02-Phono	01-Normé	m	s	_
3049_CE1	3049		CE1	52	50	gentil	ADJ	gentille	jentille	51	1	02-Phono	01-Normé	f	s	_
1366_CE1	1366		CE1	151	13	mauvais	ADJ	mauvais	mauvais	13	1	01-Normé	01-Normé	m	_	_
1366_CE1	1366		CE1	151	46	pointu	ADJ	pointu	pointut	46	1	02-Phono	01-Normé	m	s	_
1366_CE1	1366		CE1	151	52	noir	ADJ	noire	noir	52	1	02-Phono	01-Normé	f	s	_
1366_CE1	1366		CE1	151	57	noir	ADJ	noires	noir	57	1	02-Phono	01-Normé	f	p	_
1366_CE1	1366		CE1	151	63	méchant	ADJ	méchante	méchante	63	1	01-Normé	01-Normé	f	s	_
1366_CE1	1366		CE1	151	87	grand	ADJ	grands	grand	87	1	02-Phono	01-Normé	m	p	_
1366_CE1	1366		CE1	151	106	allergique	ADJ	allergiques	alargie	106	1	05-ApproxPhono	01-Normé	_	p	_
1366_CE1	1366		CE1	151	126	noir	ADJ	noirs	noir	126	1	02-Phono	01-Normé	m	p	_
1366_CE1	1366		CE1	151	128	blanc	ADJ	blancs	blanc	128	1	02-Phono	01-Normé	m	p	_
1366_CE1	1366		CE1	151	130	gris	ADJ	gris	gris	130	1	01-Normé	01-Normé	m	_	_
1366_CE1	1366		CE1	151	132	marron	ADJ	marron	marron	132	1	01-Normé	01-Normé	m	s	_
1366_CE1	1366		CE1	151	134	léger	ADJ	légers	laige	134	1	06-ApproxArchi	01-Normé	m	p	_
2893_CE1	2893		CE1	73	3	petit	ADJ	petit	petit	3	1	01-Normé	01-Normé	m	s	_
2893_CE1	2893		CE1	73	21	petit	ADJ	petit	petit	21	1	01-Normé	01-Normé	m	s	_
2893_CE1	2893		CE1	73	37	court	ADJ	court	cour	37	1	02-Phono	01-Normé	m	s	_
1984_CE1	1984		CE1	93	18	mignon	ADJ	mignon	mignon	18	1	01-Normé	01-Normé	m	s	_
1984_CE1	1984		CE1	93	23	petit	ADJ	petit	petit	23	1	01-Normé	01-Normé	m	s	_
1325_CE1	1325		CE1	69	30	blanc	ADJ	blanc	blanc	30	1	01-Normé	01-Normé	m	s	_
1325_CE1	1325		CE1	69	34	noir	ADJ	noires	noir	34	1	02-Phono	01-Normé	f	p	_
1325_CE1	1325		CE1	69	51	meilleur	ADJ	meilleurs	meilleur	51	1	02-Phono	01-Normé	m	p	_
1325_CE1	1325		CE1	69	67	blanc	ADJ	blanche	blanche	67	1	01-Normé	01-Normé	f	s	_
2889_CE1	2889		CE1	13	7	magique	ADJ	magiques	magique	7	1	02-Phono	01-Normé	_	p	_
2889_CE1	2889		CE1	13	11	empoisonné	ADJ	empoisonnée	enpoisoner	11	1	02-Phono	01-Normé	f	s	par:pas;
2820_CE1	2820		CE1	141	7	petit	ADJ	petit	petit	7	1	01-Normé	01-Normé	m	s	_
2820_CE1	2820		CE1	141	37	pauvre	ADJ	pauvre	povre	37	1	03-Archi	01-Normé	_	s	_
2820_CE1	2820		CE1	141	38	petit	ADJ	petit	petit	38	1	01-Normé	01-Normé	m	s	_
2820_CE1	2820		CE1	141	50	juste	ADJ	juste	juste	49	1	01-Normé	01-Normé	_	s	_
2820_CE1	2820		CE1	141	59	bon	ADJ	bon	abon	57	2	02-Phono	03-HypoSeg	m	s	_
2820_CE1	2820		CE1	141	92	plein	ADJ	plein	plun	89	1	03-Archi	01-Normé	m	s	_
2820_CE1	2820		CE1	141	112	beau	ADJ	belle	belle	110	1	01-Normé	01-Normé	f	s	_
2820_CE1	2820		CE1	141	124	amoureux	ADJ	amoureux	amoureux	120	1	01-Normé	01-Normé	m	_	_
2033_CE1	2033		CE1	128	29	blanc	ADJ	blanche	blanche	29	1	01-Normé	01-Normé	f	s	_
2033_CE1	2033		CE1	128	33	marron	ADJ	marron	marons	33	1	02-Phono	01-Normé	m	s	_
2033_CE1	2033		CE1	128	76	inquiet	ADJ	inquiète	inciette	76	1	04-ApproxGraphique	01-Normé	f	s	_
1850_CE1	1850		CE1	132	40	<unknown>	ADJ	Si	Si	39	1	01-Normé	01-Normé	m	_	_
1850_CE1	1850		CE1	132	62	magique	ADJ	magique	magique	61	1	01-Normé	01-Normé	_	s	_
1850_CE1	1850		CE1	132	68	bon	ADJ	Bonne	Bonne	67	1	01-Normé	01-Normé	f	s	_
1850_CE1	1850		CE1	132	79	bon	ADJ	bonnes	bonnes	78	1	01-Normé	01-Normé	f	p	_
1850_CE1	1850		CE1	132	88	magique	ADJ	magique	magique	87	1	01-Normé	01-Normé	_	s	_
936_CE1	936		CE1	47	37	putain	ADJ	putain	putin	37	1	02-Phono	01-Normé	f	s	_
690_CE1	690		CE1	125	60	gras	ADJ	gras	gras	60	1	01-Normé	01-Normé	m	_	_
690_CE1	690		CE1	125	68	gros	ADJ	gros	gros	68	1	01-Normé	01-Normé	m	_	_
690_CE1	690		CE1	125	70	gras	ADJ	gras	gras	70	1	01-Normé	01-Normé	m	_	_
690_CE1	690		CE1	125	99	autre	ADJ	autre	dotre	97	2	03-Archi	03-HypoSeg	_	s	_
690_CE1	690		CE1	125	106	bon	ADJ	bon	bons	104	1	02-Phono	01-Normé	m	s	_
690_CE1	690		CE1	125	113	content	ADJ	content	content	111	1	01-Normé	01-Normé	m	s	_
1834_CE1	1834		CE1	134	7	joli	ADJ	joli	jolie	7	1	02-Phono	01-Normé	m	s	_
1834_CE1	1834		CE1	134	8	petit	ADJ	petit	petit	8	1	01-Normé	01-Normé	m	s	_
1834_CE1	1834		CE1	134	18	sombre	ADJ	sombre	sombre	18	1	01-Normé	01-Normé	_	s	_
1834_CE1	1834		CE1	134	42	vilain	ADJ	vilaine	viléne	42	1	03-Archi	01-Normé	f	s	_
1834_CE1	1834		CE1	134	78	content	ADJ	contente	compte	78	1	07-Non normé	05-Non pertinent	f	s	_
1834_CE1	1834		CE1	134	117	sain	ADJ	sain	sène	119	1	07-Non normé	05-Non pertinent	m	s	_
1834_CE1	1834		CE1	134	119	sauf	ADJ	sauf	sove	121	1	06-ApproxArchi	01-Normé	m	s	_
3003_CE1	3003		CE1	90	9	<unknown>	ADJ	C'	C'	9	1	01-Normé	01-Normé	_	_	_
3003_CE1	3003		CE1	90	79	<unknown>	ADJ	blong	blong	80	1	01-Normé	01-Normé	_	_	_
1332_CE1	1332		CE1	62	4	méchant	ADJ	méchante	méchante	4	1	01-Normé	01-Normé	f	s	_
1332_CE1	1332		CE1	62	8	méchant	ADJ	méchante	méchante	8	1	01-Normé	01-Normé	f	s	_
1332_CE1	1332		CE1	62	17	petit	ADJ	petit	petit	17	1	01-Normé	01-Normé	m	s	_
1332_CE1	1332		CE1	62	26	méchant	ADJ	méchante	méchante	26	1	01-Normé	01-Normé	f	s	_
1332_CE1	1332		CE1	62	40	méchant	ADJ	méchant	méchant	40	1	01-Normé	01-Normé	m	s	_
2711_CE1	2711		CE1	97	11	malade	ADJ	malade	malade	11	1	01-Normé	01-Normé	_	s	_
2711_CE1	2711		CE1	97	19	grand	ADJ	grand	grand	19	1	01-Normé	01-Normé	m	s	_
1349_CE1	1349		CE1	75	35	mignon	ADJ	mignonne	minion	32	1	05-ApproxPhono	01-Normé	f	s	_
1349_CE1	1349		CE1	75	40	gentil	ADJ	gentille	gantie	37	1	04-ApproxGraphique	01-Normé	f	s	_
1349_CE1	1349		CE1	75	44	doux	ADJ	douce	dousse	41	1	02-Phono	01-Normé	f	s	_
1349_CE1	1349		CE1	75	63	féroce	ADJ	féroce	éféros	56	1	04-ApproxGraphique	01-Normé	_	s	_
1349_CE1	1349		CE1	75	71	vrai	ADJ	vrai	vrai	63	1	01-Normé	01-Normé	m	s	_
103_CE1	103		CE1	90	13	petit	ADJ	petit	petit	13	1	01-Normé	01-Normé	m	s	_
103_CE1	103		CE1	90	15	rouge	ADJ	rouge	rouge	15	1	01-Normé	01-Normé	_	s	_
103_CE1	103		CE1	90	41	bon	ADJ	bon	bon	41	1	01-Normé	01-Normé	m	s	_
103_CE1	103		CE1	90	69	petit	ADJ	petit	petit	66	1	01-Normé	01-Normé	m	s	_
103_CE1	103		CE1	90	71	rouge	ADJ	rouge	rouge	68	1	01-Normé	01-Normé	_	s	_
103_CE1	103		CE1	90	81	porte	ADJ	porte	porte	78	1	01-Normé	01-Normé	f	s	_
103_CE1	103		CE1	90	90	fort	ADJ	fort	fort	87	1	01-Normé	01-Normé	m	s	_
560_CE1	560		CE1	97	48	fort	ADJ	fort	for	48	1	02-Phono	01-Normé	m	s	_
560_CE1	560		CE1	97	74	fort	ADJ	fort	four	73	1	04-ApproxGraphique	01-Normé	m	s	_
2442_CE1	2442		CE1	75	54	dernier	ADJ	dernière	derreniér	54	1	04-ApproxGraphique	01-Normé	f	s	_
2886_CE1	2886		CE1	130	23	humain	ADJ	humain	umain	23	1	02-Phono	01-Normé	m	s	_
2886_CE1	2886		CE1	130	39	<unknown>	ADJ	Flique	flik	39	1	02-Phono	01-Normé	_	_	_
2886_CE1	2886		CE1	130	56	solide	ADJ	solide	solide	56	1	01-Normé	01-Normé	_	s	_
2886_CE1	2886		CE1	130	58	résonnant	ADJ	résonnant	résonnant	58	1	01-Normé	01-Normé	m	s	_
2886_CE1	2886		CE1	130	65	autre	ADJ	autre	notre	65	1	03-Archi	01-Normé	_	s	_
2886_CE1	2886		CE1	130	78	<unknown>	ADJ	Flique	flique	78	1	01-Normé	01-Normé	_	_	_
2886_CE1	2886		CE1	130	93	<unknown>	ADJ	Quelle	quel	93	1	02-Phono	01-Normé	f	s	_
2886_CE1	2886		CE1	130	99	<unknown>	ADJ	Flique	flique	99	1	01-Normé	01-Normé	_	_	_
2886_CE1	2886		CE1	130	109	marrant	ADJ	marrant	marant	109	1	02-Phono	01-Normé	m	s	_
1517_CE1	1517		CE1	121	18	méchant	ADJ	Méchante	Mechante	18	1	04-ApproxGraphique	01-Normé	f	s	_
1517_CE1	1517		CE1	121	68	autre	ADJ	autre	otre	65	1	03-Archi	01-Normé	_	s	_
576_CE1	576		CE1	12	8	gentil	ADJ	gentil	gentile	8	1	04-ApproxGraphique	01-Normé	m	s	_
576_CE1	576		CE1	12	10	petit	ADJ	petit	petit	10	1	01-Normé	01-Normé	m	s	_
502_CE1	502		CE1	72	67	gentil	ADJ	gentille	jantille	65	1	02-Phono	01-Normé	f	s	_
2898_CE1	2898		CE1	50	3	petit	ADJ	petit	petit	3	1	01-Normé	01-Normé	m	s	_
2898_CE1	2898		CE1	50	38	beau	ADJ	beau	beau	38	1	01-Normé	01-Normé	m	s	_
2898_CE1	2898		CE1	50	49	beau	ADJ	beau	beau	49	1	01-Normé	01-Normé	m	s	_
202_CE1	202		CE1	73	3	petit	ADJ	petit	ptit	3	1	04-ApproxGraphique	01-Normé	m	s	_
202_CE1	202		CE1	73	19	nommé	ADJ	nommé	nomé	18	1	02-Phono	01-Normé	m	s	_
202_CE1	202		CE1	73	23	petit	ADJ	petit	petit	25	1	01-Normé	01-Normé	m	s	_
202_CE1	202		CE1	73	36	<unknown>	ADJ	X2	x2	39	1	01-Normé	01-Normé	_	_	_
1997_CE1	1997		CE1	116	7	petit	ADJ	petit	petit	7	1	01-Normé	01-Normé	m	s	_
1997_CE1	1997		CE1	116	18	petit	ADJ	petites	petites	18	1	01-Normé	01-Normé	f	p	_
1997_CE1	1997		CE1	116	29	petit	ADJ	petits	petits	29	1	01-Normé	01-Normé	m	p	_
1997_CE1	1997		CE1	116	68	petit	ADJ	petit	petit	68	1	01-Normé	01-Normé	m	s	_
1997_CE1	1997		CE1	116	98	possible	ADJ	possible	posible	98	1	04-ApproxGraphique	01-Normé	_	s	_
1997_CE1	1997		CE1	116	103	super	ADJ	super	supaire	103	1	02-Phono	01-Normé	_	s	_
1997_CE1	1997		CE1	116	107	petit	ADJ	petits	petit	108	1	02-Phono	01-Normé	m	p	_
982_CE1	982		CE1	138	63	bon	ADJ	bon	bon	60	1	01-Normé	01-Normé	m	s	_
982_CE1	982		CE1	138	84	même	ADJ	même		79	1	08-Non pertinent	06-Omis	_	s	_
982_CE1	982		CE1	138	108	bizarre	ADJ	bizarre	bisar	102	1	02-Phono	01-Normé	_	s	_
982_CE1	982		CE1	138	119	câlin	ADJ	câlin	calin	113	1	02-Phono	01-Normé	m	s	_
1931_CE1	1931		CE1	60	11	méchant	ADJ	méchant	méchan	11	1	02-Phono	01-Normé	m	s	_
2974_CE1	2974		CE1	69	3	méchant	ADJ	méchante	maichainte	3	1	04-ApproxGraphique	01-Normé	f	s	_
2031_CE1	2031		CE1	93	12	noir	ADJ	noir	noire	12	1	02-Phono	01-Normé	m	s	_
2031_CE1	2031		CE1	93	28	nouveau	ADJ	nouvelle	nouvail	27	1	04-ApproxGraphique	01-Normé	f	s	_
2031_CE1	2031		CE1	93	46	violet	ADJ	violet	violet	45	1	01-Normé	01-Normé	m	s	_
2031_CE1	2031		CE1	93	48	rouge	ADJ	rouge	rouge	47	1	01-Normé	01-Normé	_	s	_
2031_CE1	2031		CE1	93	50	vert	ADJ	vert	vert	49	1	01-Normé	01-Normé	m	s	_
2031_CE1	2031		CE1	93	52	bleu	ADJ	bleu	bleus	51	1	02-Phono	01-Normé	m	s	_
2031_CE1	2031		CE1	93	63	vert	ADJ	vert	vert	62	1	01-Normé	01-Normé	m	s	_
2031_CE1	2031		CE1	93	74	vert	ADJ	verte	verte	72	1	01-Normé	01-Normé	f	s	_
2031_CE1	2031		CE1	93	79	vert	ADJ	vert	vert	77	1	01-Normé	01-Normé	m	s	_
1346_CE1	1346		CE1	37	4	noir	ADJ	noir	noir	4	1	01-Normé	01-Normé	m	s	_
1346_CE1	1346		CE1	37	11	appelé	ADJ	appelée	aplé	10	1	05-ApproxPhono	01-Normé	f	s	par:pas;
1346_CE1	1346		CE1	37	32	beau	ADJ	belle	baile	30	1	02-Phono	01-Normé	f	s	_
1346_CE1	1346		CE1	37	34	heureux	ADJ	heureuse	erese	32	1	05-ApproxPhono	01-Normé	f	s	_
217_CE1	217		CE1	76	63	ami	ADJ	amis	amie	61	1	02-Phono	01-Normé	m	p	_
217_CE1	217		CE1	76	74	meilleur	ADJ	meilleurs	meiller	72	1	04-ApproxGraphique	01-Normé	m	p	_
217_CE1	217		CE1	76	76	inséparable	ADJ	inséparables	inseparable	74	1	04-ApproxGraphique	01-Normé	_	p	_
816_CE1	816		CE1	70	10	méchant	ADJ	méchante	méchante	9	1	01-Normé	01-Normé	f	s	_
55_CE1	55		CE1	109	48	autre	ADJ	autre	otre	48	1	03-Archi	01-Normé	_	s	_
55_CE1	55		CE1	109	54	court	ADJ	court	cour	54	1	02-Phono	01-Normé	m	s	_
55_CE1	55		CE1	109	58	vite	ADJ	vite	vite	58	1	01-Normé	01-Normé	_	s	_
