IdProd	IdEleve	IdClasse	Niv	LongProd	IdTokNorm	Lemme	Catégorie	SegNorm	SegTrans	IdTokTrans	IdSegTrans	StatutErreur	StatutSegm	Genre	Nombre	Infover	baseAtt	flexGenreAtt	flexNbAtt	baseProd	flexGenreProd	flexNbProd	ErrBase	ErrFlexGenre	ErrFlexNb
UN-L1-2013-SN-D1-E23_L1	UN-L1-2013-SN-D1-E23		L1	139	126	difficile	ADJ	difficile	difficile	126	1	01-Normé	01-Normé	_	s	_	difficile	_	_	difficile	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	9	nouveau	ADJ	nouveau	nouveau	9	1	01-Normé	01-Normé	m	s	_	nouveau	_	_	nouveau	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	12	grand	ADJ	grande	grande	12	1	01-Normé	01-Normé	f	s	_	grand	e	_	grand	e	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	27	panique	ADJ	panique	panic	27	1	02-Phono	01-Normé	f	s	_
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	36	vide	ADJ	vide	vide	36	1	01-Normé	01-Normé	_	s	_	vide	_	_	vide	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	50	coupable	ADJ	coupable	coupable	50	1	01-Normé	01-Normé	_	s	_	coupable	_	_	coupable	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	67	mystérieux	ADJ	mystérieux	misterieux	67	1	04-ApproxGraphique	01-Normé	m	_	_	mystérieux	_	_	misterieux	_	_	1	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	100	noir	ADJ	noir	noir	100	1	01-Normé	01-Normé	m	s	_	noir	_	_	noir	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	128	dixième	ADJ	dixième	dixième	128	1	01-Normé	01-Normé	_	s	_	dixième	_	_	dixième	_	_	0	0	0
UN-L1-2013-SN-D1-E3_L1	UN-L1-2013-SN-D1-E3		L1	158	146	bon	ADJ	bon	bon	146	1	01-Normé	01-Normé	m	s	_	bon	_	_	bon	_	_	0	0	0
UN-L1-2013-SN-D1-E8_L1	UN-L1-2013-SN-D1-E8		L1	65	53	dur	ADJ	dur	dur	53	1	01-Normé	01-Normé	m	s	_	dur	_	_	dur	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	11	mélancolique	ADJ	mélancolique	mélancolique	11	1	01-Normé	01-Normé	_	s	_	mélancolique	_	_	mélancolique	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	17	évident	ADJ	évident	évident	17	1	01-Normé	01-Normé	m	s	_	évident	_	_	évident	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	56	étrange	ADJ	étrange	étrange	56	1	01-Normé	01-Normé	_	s	_	étrange	_	_	étrange	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	74	neutre	ADJ	neutre	neutre	74	1	01-Normé	01-Normé	_	s	_	neutre	_	_	neutre	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	123	nouveau	ADJ	nouveau	nouveau	123	1	01-Normé	01-Normé	m	s	_	nouveau	_	_	nouveau	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	128	incompréhensible	ADJ	incompréhensibles	incompréhensible	128	1	03-Archi	01-Normé	_	p	_	incompréhensible	_	s	incompréhensible	_	_	0	0	1
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	131	bas	ADJ	basse	basse	131	1	01-Normé	01-Normé	f	s	_	bass	e	_	bass	e	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	134	grave	ADJ	grave	grave	134	1	01-Normé	01-Normé	_	s	_	grave	_	_	grave	_	_	0	0	0
UN-L1-2013-SN-D1-E18_L1	UN-L1-2013-SN-D1-E18		L1	169	162	plein	ADJ	pleine	pleine	162	1	01-Normé	01-Normé	f	s	_	plein	e	_	plein	e	_	0	0	0
UN-L1-2013-SN-D1-E9_L1	UN-L1-2013-SN-D1-E9		L1	127	40	même	ADJ	même	même	40	1	01-Normé	01-Normé	_	s	_	même	_	_	même	_	_	0	0	0
UN-L1-2013-SN-D1-E9_L1	UN-L1-2013-SN-D1-E9		L1	127	125	profond	ADJ	profonde	profonde	125	1	01-Normé	01-Normé	f	s	_	profond	e	_	profond	e	_	0	0	0
UN-L1-2013-SN-D1-E19_L1	UN-L1-2013-SN-D1-E19		L1	109	25	présent	ADJ	présent	présent	25	1	01-Normé	01-Normé	m	s	_	présent	_	_	présent	_	_	0	0	0
UN-L1-2013-SN-D1-E19_L1	UN-L1-2013-SN-D1-E19		L1	109	81	autre	ADJ	autres	autres	81	1	01-Normé	01-Normé	_	p	_	autre	_	s	autre	_	s	0	0	0
UN-L1-2013-SN-D1-E19_L1	UN-L1-2013-SN-D1-E19		L1	109	91	seul	ADJ	seule	seule	91	1	01-Normé	01-Normé	f	s	_	seul	e	_	seul	e	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	26	correct	ADJ	correcte	correcte	26	1	01-Normé	01-Normé	f	s	_	correct	e	_	correct	e	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	95	bien	ADJ	bien	bien	95	1	01-Normé	01-Normé	_	_	_
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	97	nul	ADJ	nulle	nulle	97	1	01-Normé	01-Normé	f	s	_	null	e	_	null	e	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	140	aisé	ADJ	aisé	aisé	140	1	01-Normé	01-Normé	m	s	_	aisé	_	_	aisé	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	175	brillant	ADJ	brillant	brillant	175	1	01-Normé	01-Normé	m	s	_	brillant	_	_	brillant	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	184	beau	ADJ	bel	bel	184	1	01-Normé	01-Normé	m	s	_	bel	_	_	bel	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	190	lucide	ADJ	lucide	lucide	190	1	01-Normé	01-Normé	_	s	_	lucide	_	_	lucide	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	211	absent	ADJ	absent	absent	211	1	01-Normé	01-Normé	m	s	_	absent	_	_	absent	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	275	seul	ADJ	seul	seul	275	1	01-Normé	01-Normé	m	s	_	seul	_	_	seul	_	_	0	0	0
UN-L1-2013-SN-D1-E14_L1	UN-L1-2013-SN-D1-E14		L1	285	278	restant	ADJ	restantes	restantes	278	1	01-Normé	01-Normé	f	p	_	restant	e	s	restant	e	s	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	24	physique	ADJ	physique	physique	24	1	01-Normé	01-Normé	_	s	_	physique	_	_	physique	_	_	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	40	physique	ADJ	physique	physique	40	1	01-Normé	01-Normé	_	s	_	physique	_	_	physique	_	_	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	59	fort	ADJ	forte	forte	59	1	01-Normé	01-Normé	f	s	_	fort	e	_	fort	e	_	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	66	résistant	ADJ	résistante	résistante	66	1	01-Normé	01-Normé	f	s	_	résistant	e	_	résistant	e	_	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	69	émotionnel	ADJ	émotionnels	émotionnels	69	1	01-Normé	01-Normé	m	p	_	émotionnel	_	s	émotionnel	_	s	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	75	permanent	ADJ	permanent	permanent	75	1	01-Normé	01-Normé	m	s	_	permanent	_	_	permanent	_	_	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	102	dur	ADJ	dures	dures	102	1	01-Normé	01-Normé	f	p	_	dur	e	s	dur	e	s	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	114	moral	ADJ	morales	morales	114	1	01-Normé	01-Normé	f	p	_	moral	e	s	moral	e	s	0	0	0
UN-L1-2013-SN-D1-E2_L1	UN-L1-2013-SN-D1-E2		L1	130	116	physique	ADJ	physiques	physiques	116	1	01-Normé	01-Normé	_	p	_	physique	_	s	physique	_	s	0	0	0
UN-L1-2013-SN-D1-E1_L1	UN-L1-2013-SN-D1-E1		L1	118	86	dernier	ADJ	dernier	dernier	86	1	01-Normé	01-Normé	m	s	_	dernier	_	_	dernier	_	_	0	0	0
UN-L1-2013-SN-D1-E1_L1	UN-L1-2013-SN-D1-E1		L1	118	89	horrible	ADJ	horrible	horrible	89	1	01-Normé	01-Normé	_	s	_	horrible	_	_	horrible	_	_	0	0	0
UN-L1-2013-SN-D1-E1_L1	UN-L1-2013-SN-D1-E1		L1	118	96	optimiste	ADJ	optimiste	optimiste	96	1	01-Normé	01-Normé	_	s	_	optimiste	_	_	optimiste	_	_	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	24	fier	ADJ	fière	fière	24	1	01-Normé	01-Normé	f	s	_	fièr	e	_	fièr	e	_	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	58	seul	ADJ	seul	seul	58	1	01-Normé	01-Normé	m	s	_	seul	_	_	seul	_	_	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	63	familial	ADJ	familiale	familiale	63	1	01-Normé	01-Normé	f	s	_	familial	e	_	familial	e	_	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	68	mauvais	ADJ	mauvaises	mauvaises	68	1	01-Normé	01-Normé	f	p	_	mauvais	e	s	mauvais	e	s	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	92	grand	ADJ	grande	grande	92	1	01-Normé	01-Normé	f	s	_	grand	e	_	grand	e	_	0	0	0
UN-L1-2013-SN-D1-E11_L1	UN-L1-2013-SN-D1-E11		L1	112	101	sain	ADJ	sain	sain	101	1	01-Normé	01-Normé	m	s	_	sain	_	_	sain	_	_	0	0	0
UN-L1-2013-SN-D1-E12_L1	UN-L1-2013-SN-D1-E12		L1	85	5	dur	ADJ	dures	dûres	5	1	02-Phono	01-Normé	f	p	_	dur	e	s	dûr	e	s	1	0	0
UN-L1-2013-SN-D1-E12_L1	UN-L1-2013-SN-D1-E12		L1	85	30	municipal	ADJ	municipal	municipal	30	1	01-Normé	01-Normé	m	s	_	municipal	_	_	municipal	_	_	0	0	0
UN-L1-2013-SN-D1-E12_L1	UN-L1-2013-SN-D1-E12		L1	85	64	humble	ADJ	humble	humble	64	1	01-Normé	01-Normé	_	s	_	humble	_	_	humble	_	_	0	0	0
UN-L1-2013-SN-D1-E10_L1	UN-L1-2013-SN-D1-E10		L1	86	21	inattendu	ADJ	inattendue	inattendue	21	1	01-Normé	01-Normé	f	s	_	inattendu	e	_	inattendu	e	_	0	0	0
UN-L1-2013-SN-D1-E10_L1	UN-L1-2013-SN-D1-E10		L1	86	23	inespéré	ADJ	inespérée	inespérée	23	1	01-Normé	01-Normé	f	s	_	inespéré	e	_	inespéré	e	_	0	0	0
